site,date,data,Gatun_dist,Cano_Quebrado_dist,Trinidad_dist,Ciri_Grande_dist,min_dist,n,neo_n,Gatun_flow,Cano_Quebrado_flow,Trinidad_flow,Ciri_Grande_flow,min_dist_traffic,min_dist_neo_traffic,Gatun_flow_dist,Cano_Quebrado_flow_dist,Trinidad_flow_dist,Ciri_Grande_flow_dist
ESC,Dec-03,0.03,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,15.97315412,4.090247312,11.36863799,16.86853047,NA,0,0.000681854,0.000217485,0.000829698,0.001027426
ESC,Jan-04,0.03,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,4.286738351,1.347967742,3.81483871,5.552688172,NA,0,0.00018299,7.17E-05,0.000278412,0.000338202
ESC,Feb-04,0.03,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,2.062451286,0.599220717,1.928004105,2.585482759,NA,0,8.80E-05,3.19E-05,0.000140708,0.000157476
ESC,Mar-04,0.04,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,1.371204301,0.311028674,1.250691756,1.731240143,NA,0,5.85E-05,1.65E-05,9.13E-05,0.000105446
ESC,Apr-04,0.04,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,1.316633333,0.431359259,1.726307407,2.389492593,NA,0,5.62E-05,2.29E-05,0.000125988,0.000145539
ESC,May-04,0.03,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,3.305430108,0.808426523,3.953666667,5.181770609,NA,0,0.000141101,4.30E-05,0.000288544,0.000315611
ESC,Jun-04,0.02,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,4.189114815,1.691785185,5.24947037,7.773592593,NA,0,0.000178823,9.00E-05,0.000383113,0.000473473
ESC,Jul-04,0.04,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,5.231014337,1.826351254,5.676666667,8.400681004,NA,0,0.000223299,9.71E-05,0.000414291,0.000511667
ESC,Aug-04,0.03,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,7.307179211,2.658892473,7.604043011,10.82498208,NA,0,0.000311925,0.000141378,0.000554953,0.000659326
ESC,Sep-04,0.04,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,6.033,3.300144444,9.255185185,12.95659259,NA,0,0.000257534,0.000175474,0.000675456,0.000789158
ESC,Oct-04,0.03,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,8.864802867,4.082795699,11.79526882,14.46541219,NA,0,0.000378416,0.000217089,0.000860834,0.000881057
ESC,Nov-04,0.03,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,20.18974074,6.091037037,16.76114815,22.50685185,NA,0,0.00086185,0.00032387,0.00122325,0.001370844
ESC,Dec-04,0.03,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,15.97315412,4.090247312,11.36863799,16.86853047,NA,0,0.000681854,0.000217485,0.000829698,0.001027426
ESC,Jan-05,0.03,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,4.286738351,1.347967742,3.81483871,5.552688172,NA,0,0.00018299,7.17E-05,0.000278412,0.000338202
ESC,Feb-05,0.03,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,2.062451286,0.599220717,1.928004105,2.585482759,NA,0,8.80E-05,3.19E-05,0.000140708,0.000157476
ESC,Mar-05,0.03,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,1.371204301,0.311028674,1.250691756,1.731240143,NA,0,5.85E-05,1.65E-05,9.13E-05,0.000105446
ESC,Apr-05,0.03,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,1.316633333,0.431359259,1.726307407,2.389492593,NA,0,5.62E-05,2.29E-05,0.000125988,0.000145539
ESC,May-05,0.04,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,3.305430108,0.808426523,3.953666667,5.181770609,NA,0,0.000141101,4.30E-05,0.000288544,0.000315611
ESC,Jun-05,0.04,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,4.189114815,1.691785185,5.24947037,7.773592593,NA,0,0.000178823,9.00E-05,0.000383113,0.000473473
ESC,Jul-05,0.04,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,5.231014337,1.826351254,5.676666667,8.400681004,NA,0,0.000223299,9.71E-05,0.000414291,0.000511667
ESC,Aug-05,0.04,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,7.307179211,2.658892473,7.604043011,10.82498208,NA,0,0.000311925,0.000141378,0.000554953,0.000659326
ESC,Sep-05,0.04,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,6.033,3.300144444,9.255185185,12.95659259,NA,0,0.000257534,0.000175474,0.000675456,0.000789158
ESC,Oct-05,0.04,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,8.864802867,4.082795699,11.79526882,14.46541219,NA,0,0.000378416,0.000217089,0.000860834,0.000881057
ESC,Nov-05,0.04,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,20.18974074,6.091037037,16.76114815,22.50685185,NA,0,0.00086185,0.00032387,0.00122325,0.001370844
ESC,Dec-05,0.04,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,NA,0,15.97315412,4.090247312,11.36863799,16.86853047,NA,0,0.000681854,0.000217485,0.000829698,0.001027426
HUM,Jan-03,0.03,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,4.286738351,1.347967742,3.81483871,5.552688172,NA,0,0.000119283,5.65E-05,0.00036634,0.001160292
HUM,Apr-03,0,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,1.316633333,0.431359259,1.726307407,2.389492593,NA,0,3.66E-05,1.81E-05,0.000165778,0.000499309
HUM,May-03,0,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,3.305430108,0.808426523,3.953666667,5.181770609,NA,0,9.20E-05,3.39E-05,0.000379672,0.001082785
HUM,Jun-03,0,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,4.189114815,1.691785185,5.24947037,7.773592593,NA,0,0.000116566,7.10E-05,0.000504108,0.001624373
HUM,Aug-03,0.02,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,7.307179211,2.658892473,7.604043011,10.82498208,NA,0,0.000203329,0.000111518,0.000730219,0.002261993
HUM,Sep-03,0.02,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,6.033,3.300144444,9.255185185,12.95659259,NA,0,0.000167874,0.000138414,0.000888778,0.002707416
HUM,Oct-03,0.02,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,8.864802867,4.082795699,11.79526882,14.46541219,NA,0,0.000246672,0.000171239,0.001132703,0.003022699
HUM,Nov-03,0.02,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,20.18974074,6.091037037,16.76114815,22.50685185,NA,0,0.000561799,0.000255468,0.001609578,0.004703042
HUM,Dec-03,0.01,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,15.97315412,4.090247312,11.36863799,16.86853047,NA,0,0.000444468,0.000171552,0.001091734,0.003524856
HUM,Jan-04,0.01,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,4.286738351,1.347967742,3.81483871,5.552688172,NA,0,0.000119283,5.65E-05,0.00036634,0.001160292
HUM,Feb-04,0.02,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,2.062451286,0.599220717,1.928004105,2.585482759,NA,0,5.74E-05,2.51E-05,0.000185147,0.000540264
HUM,Mar-04,0.02,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,1.371204301,0.311028674,1.250691756,1.731240143,NA,0,3.82E-05,1.30E-05,0.000120104,0.000361761
HUM,Apr-04,0.02,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,1.316633333,0.431359259,1.726307407,2.389492593,NA,0,3.66E-05,1.81E-05,0.000165778,0.000499309
HUM,May-04,0.01,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,3.305430108,0.808426523,3.953666667,5.181770609,NA,0,9.20E-05,3.39E-05,0.000379672,0.001082785
HUM,Jun-04,0.01,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,4.189114815,1.691785185,5.24947037,7.773592593,NA,0,0.000116566,7.10E-05,0.000504108,0.001624373
HUM,Jul-04,0.02,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,5.231014337,1.826351254,5.676666667,8.400681004,NA,0,0.000145558,7.66E-05,0.000545132,0.00175541
HUM,Aug-04,0.02,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,7.307179211,2.658892473,7.604043011,10.82498208,NA,0,0.000203329,0.000111518,0.000730219,0.002261993
HUM,Sep-04,0.02,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,6.033,3.300144444,9.255185185,12.95659259,NA,0,0.000167874,0.000138414,0.000888778,0.002707416
HUM,Oct-04,0.01,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,8.864802867,4.082795699,11.79526882,14.46541219,NA,0,0.000246672,0.000171239,0.001132703,0.003022699
HUM,Nov-04,0.01,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,20.18974074,6.091037037,16.76114815,22.50685185,NA,0,0.000561799,0.000255468,0.001609578,0.004703042
HUM,Dec-04,0.01,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,15.97315412,4.090247312,11.36863799,16.86853047,NA,0,0.000444468,0.000171552,0.001091734,0.003524856
HUM,Jan-05,0.01,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,4.286738351,1.347967742,3.81483871,5.552688172,NA,0,0.000119283,5.65E-05,0.00036634,0.001160292
HUM,Feb-05,0.01,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,2.062451286,0.599220717,1.928004105,2.585482759,NA,0,5.74E-05,2.51E-05,0.000185147,0.000540264
HUM,Mar-05,0.01,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,1.371204301,0.311028674,1.250691756,1.731240143,NA,0,3.82E-05,1.30E-05,0.000120104,0.000361761
HUM,Apr-05,0.01,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,1.316633333,0.431359259,1.726307407,2.389492593,NA,0,3.66E-05,1.81E-05,0.000165778,0.000499309
HUM,May-05,0.02,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,3.305430108,0.808426523,3.953666667,5.181770609,NA,0,9.20E-05,3.39E-05,0.000379672,0.001082785
HUM,Jun-05,0.02,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,4.189114815,1.691785185,5.24947037,7.773592593,NA,0,0.000116566,7.10E-05,0.000504108,0.001624373
HUM,Jul-05,0.02,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,5.231014337,1.826351254,5.676666667,8.400681004,NA,0,0.000145558,7.66E-05,0.000545132,0.00175541
HUM,Aug-05,0.01,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,7.307179211,2.658892473,7.604043011,10.82498208,NA,0,0.000203329,0.000111518,0.000730219,0.002261993
HUM,Sep-05,0.01,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,6.033,3.300144444,9.255185185,12.95659259,NA,0,0.000167874,0.000138414,0.000888778,0.002707416
HUM,Oct-05,0.02,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,8.864802867,4.082795699,11.79526882,14.46541219,NA,0,0.000246672,0.000171239,0.001132703,0.003022699
HUM,Nov-05,0.01,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,20.18974074,6.091037037,16.76114815,22.50685185,NA,0,0.000561799,0.000255468,0.001609578,0.004703042
HUM,Dec-05,0.01,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,NA,0,15.97315412,4.090247312,11.36863799,16.86853047,NA,0,0.000444468,0.000171552,0.001091734,0.003524856
LAT,Jan-03,0.03,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,4.286738351,1.347967742,3.81483871,5.552688172,NA,0,0.000176093,0.003764159,0.000256723,0.000231507
LAT,Apr-03,0,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,1.316633333,0.431359259,1.726307407,2.389492593,NA,0,5.41E-05,0.001204557,0.000116174,9.96E-05
LAT,May-03,0,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,3.305430108,0.808426523,3.953666667,5.181770609,NA,0,0.000135782,0.002257506,0.000266066,0.000216043
LAT,Jun-03,0,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,4.189114815,1.691785185,5.24947037,7.773592593,NA,0,0.000172083,0.004724258,0.000353269,0.000324103
LAT,Aug-03,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,7.307179211,2.658892473,7.604043011,10.82498208,NA,0,0.000300168,0.007424876,0.000511722,0.000451324
LAT,Sep-03,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,6.033,3.300144444,9.255185185,12.95659259,NA,0,0.000247827,0.009215552,0.000622837,0.000540197
LAT,Oct-03,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,8.864802867,4.082795699,11.79526882,14.46541219,NA,0,0.000364153,0.011401082,0.000793775,0.000603104
LAT,Nov-03,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,20.18974074,6.091037037,16.76114815,22.50685185,NA,0,0.000829365,0.017009034,0.001127959,0.000938375
LAT,Dec-03,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,15.97315412,4.090247312,11.36863799,16.86853047,NA,0,0.000656154,0.01142189,0.000765064,0.000703297
LAT,Jan-04,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,4.286738351,1.347967742,3.81483871,5.552688172,NA,0,0.000176093,0.003764159,0.000256723,0.000231507
LAT,Feb-04,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,2.062451286,0.599220717,1.928004105,2.585482759,NA,0,8.47E-05,0.001673305,0.000129747,0.000107796
LAT,Mar-04,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,1.371204301,0.311028674,1.250691756,1.731240143,NA,0,5.63E-05,0.000868538,8.42E-05,7.22E-05
LAT,Apr-04,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,1.316633333,0.431359259,1.726307407,2.389492593,NA,0,5.41E-05,0.001204557,0.000116174,9.96E-05
LAT,May-04,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,3.305430108,0.808426523,3.953666667,5.181770609,NA,0,0.000135782,0.002257506,0.000266066,0.000216043
LAT,Jun-04,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,4.189114815,1.691785185,5.24947037,7.773592593,NA,0,0.000172083,0.004724258,0.000353269,0.000324103
LAT,Jul-04,0.06,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,5.231014337,1.826351254,5.676666667,8.400681004,NA,0,0.000214883,0.00510003,0.000382017,0.000350248
LAT,Aug-04,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,7.307179211,2.658892473,7.604043011,10.82498208,NA,0,0.000300168,0.007424876,0.000511722,0.000451324
LAT,Sep-04,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,6.033,3.300144444,9.255185185,12.95659259,NA,0,0.000247827,0.009215552,0.000622837,0.000540197
LAT,Oct-04,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,8.864802867,4.082795699,11.79526882,14.46541219,NA,0,0.000364153,0.011401082,0.000793775,0.000603104
LAT,Nov-04,0,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,20.18974074,6.091037037,16.76114815,22.50685185,NA,0,0.000829365,0.017009034,0.001127959,0.000938375
LAT,Dec-04,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,15.97315412,4.090247312,11.36863799,16.86853047,NA,0,0.000656154,0.01142189,0.000765064,0.000703297
LAT,Jan-05,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,4.286738351,1.347967742,3.81483871,5.552688172,NA,0,0.000176093,0.003764159,0.000256723,0.000231507
LAT,Feb-05,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,2.062451286,0.599220717,1.928004105,2.585482759,NA,0,8.47E-05,0.001673305,0.000129747,0.000107796
LAT,Mar-05,0.02,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,1.371204301,0.311028674,1.250691756,1.731240143,NA,0,5.63E-05,0.000868538,8.42E-05,7.22E-05
LAT,Apr-05,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,1.316633333,0.431359259,1.726307407,2.389492593,NA,0,5.41E-05,0.001204557,0.000116174,9.96E-05
LAT,May-05,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,3.305430108,0.808426523,3.953666667,5.181770609,NA,0,0.000135782,0.002257506,0.000266066,0.000216043
LAT,Jun-05,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,4.189114815,1.691785185,5.24947037,7.773592593,NA,0,0.000172083,0.004724258,0.000353269,0.000324103
LAT,Jul-05,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,5.231014337,1.826351254,5.676666667,8.400681004,NA,0,0.000214883,0.00510003,0.000382017,0.000350248
LAT,Aug-05,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,7.307179211,2.658892473,7.604043011,10.82498208,NA,0,0.000300168,0.007424876,0.000511722,0.000451324
LAT,Sep-05,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,6.033,3.300144444,9.255185185,12.95659259,NA,0,0.000247827,0.009215552,0.000622837,0.000540197
LAT,Oct-05,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,8.864802867,4.082795699,11.79526882,14.46541219,NA,0,0.000364153,0.011401082,0.000793775,0.000603104
LAT,Nov-05,0,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,20.18974074,6.091037037,16.76114815,22.50685185,NA,0,0.000829365,0.017009034,0.001127959,0.000938375
LAT,Dec-05,0.01,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,NA,0,15.97315412,4.090247312,11.36863799,16.86853047,NA,0,0.000656154,0.01142189,0.000765064,0.000703297
MLR,Apr-03,0,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,1.316633333,0.431359259,1.726307407,2.389492593,NA,0,0.000166433,1.86E-05,6.22E-05,7.28E-05
MLR,Jun-03,0,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,4.189114815,1.691785185,5.24947037,7.773592593,NA,0,0.000529537,7.28E-05,0.000189251,0.000236794
MLR,Aug-03,0.05,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,7.307179211,2.658892473,7.604043011,10.82498208,NA,0,0.000923685,0.000114379,0.000274137,0.000329743
MLR,Sep-03,0.05,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,6.033,3.300144444,9.255185185,12.95659259,NA,0,0.000762618,0.000141964,0.000333663,0.000394674
MLR,Oct-03,0.04,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,8.864802867,4.082795699,11.79526882,14.46541219,NA,0,0.001120581,0.000175631,0.000425237,0.000440635
MLR,Nov-03,0.04,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,20.18974074,6.091037037,16.76114815,22.50685185,NA,0,0.002552141,0.000262021,0.000604264,0.000685587
MLR,Dec-03,0.04,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,15.97315412,4.090247312,11.36863799,16.86853047,NA,0,0.002019132,0.000175952,0.000409856,0.000513837
MLR,Jan-04,0.04,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,4.286738351,1.347967742,3.81483871,5.552688172,NA,0,0.000541877,5.80E-05,0.000137531,0.000169142
MLR,Feb-04,0.04,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,2.062451286,0.599220717,1.928004105,2.585482759,NA,0,0.00026071,2.58E-05,6.95E-05,7.88E-05
MLR,Mar-04,0.05,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,1.371204301,0.311028674,1.250691756,1.731240143,NA,0,0.000173331,1.34E-05,4.51E-05,5.27E-05
MLR,Apr-04,0.05,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,1.316633333,0.431359259,1.726307407,2.389492593,NA,0,0.000166433,1.86E-05,6.22E-05,7.28E-05
MLR,May-04,0.04,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,3.305430108,0.808426523,3.953666667,5.181770609,NA,0,0.000417832,3.48E-05,0.000142536,0.000157843
MLR,Jun-04,0.04,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,4.189114815,1.691785185,5.24947037,7.773592593,NA,0,0.000529537,7.28E-05,0.000189251,0.000236794
MLR,Jul-04,0.04,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,5.231014337,1.826351254,5.676666667,8.400681004,NA,0,0.000661241,7.86E-05,0.000204652,0.000255895
MLR,Aug-04,0.04,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,7.307179211,2.658892473,7.604043011,10.82498208,NA,0,0.000923685,0.000114379,0.000274137,0.000329743
MLR,Sep-04,0.04,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,6.033,3.300144444,9.255185185,12.95659259,NA,0,0.000762618,0.000141964,0.000333663,0.000394674
MLR,Oct-04,0.04,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,8.864802867,4.082795699,11.79526882,14.46541219,NA,0,0.001120581,0.000175631,0.000425237,0.000440635
MLR,Nov-04,0.04,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,20.18974074,6.091037037,16.76114815,22.50685185,NA,0,0.002552141,0.000262021,0.000604264,0.000685587
MLR,Dec-04,0.04,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,15.97315412,4.090247312,11.36863799,16.86853047,NA,0,0.002019132,0.000175952,0.000409856,0.000513837
MLR,Jan-05,0.03,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,4.286738351,1.347967742,3.81483871,5.552688172,NA,0,0.000541877,5.80E-05,0.000137531,0.000169142
MLR,Feb-05,0.04,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,2.062451286,0.599220717,1.928004105,2.585482759,NA,0,0.00026071,2.58E-05,6.95E-05,7.88E-05
MLR,Mar-05,0.04,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,1.371204301,0.311028674,1.250691756,1.731240143,NA,0,0.000173331,1.34E-05,4.51E-05,5.27E-05
MLR,Apr-05,0.04,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,1.316633333,0.431359259,1.726307407,2.389492593,NA,0,0.000166433,1.86E-05,6.22E-05,7.28E-05
MLR,May-05,0.04,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,3.305430108,0.808426523,3.953666667,5.181770609,NA,0,0.000417832,3.48E-05,0.000142536,0.000157843
MLR,Jun-05,0.04,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,4.189114815,1.691785185,5.24947037,7.773592593,NA,0,0.000529537,7.28E-05,0.000189251,0.000236794
MLR,Jul-05,0.05,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,5.231014337,1.826351254,5.676666667,8.400681004,NA,0,0.000661241,7.86E-05,0.000204652,0.000255895
MLR,Aug-05,0.05,7910.901874,23246.41065,27738.10444,32828.57027,5954.871,NA,0,7.307179211,2.658892473,7.604043011,10.82498208,NA,0,0.000923685,0.000114379,0.000274137,0.000329743
