site,depth,date,data,raw
TM1,n/a,10/10/2012,0.05,<0.100
TM1,n/a,13/11/2012,0.05,<0.100
TM1,n/a,12/12/2012,0.05,<0.100
TM2,n/a,10/01/2012,0.05,<0.100
TM2,n/a,07/02/2012,0.05,<0.100
TM2,n/a,06/03/2012,0.05,<0.100
TM2,n/a,11/04/2012,0.05,<0.100
TM2,n/a,16/05/2012,0.05,<0.100
TM2,n/a,28/06/2012,0.05,<0.100
TM2,n/a,11/07/2012,0.05,<0.100
TM2,n/a,07/08/2012,0.05,<0.100
TM2,n/a,11/09/2012,0.05,<0.100
TM2,n/a,10/10/2012,0.05,<0.100
TM2,n/a,13/11/2012,0.05,<0.100
TM2,n/a,12/12/2012,0.05,<0.100
TM3,n/a,10/01/2012,0.05,<0.100
TM3,n/a,07/02/2012,0.05,<0.100
TM3,n/a,06/03/2012,0.05,<0.100
TM3,n/a,11/04/2012,0.05,<0.100
TM3,n/a,16/05/2012,0.05,<0.100
TM3,n/a,28/06/2012,0.05,<0.100
TM3,n/a,11/07/2012,0.05,<0.100
TM3,n/a,07/08/2012,0.05,<0.100
TM3,n/a,11/09/2012,0.05,<0.100
TM3,n/a,10/10/2012,0.05,<0.100
TM3,n/a,13/11/2012,0.05,<0.100
TM3,n/a,12/12/2012,0.05,<0.100
TM4,n/a,10/01/2012,0.05,<0.100
TM4,n/a,07/02/2012,0.05,<0.100
TM4,n/a,06/03/2012,0.05,<0.100
TM4,n/a,11/04/2012,0.05,<0.100
TM4,n/a,16/05/2012,0.05,<0.100
TM4,n/a,28/06/2012,0.05,<0.100
TM4,n/a,11/07/2012,0.05,<0.100
TM4,n/a,07/08/2012,0.05,<0.100
TM4,n/a,11/09/2012,0.05,<0.100
TM4,n/a,10/10/2012,0.05,<0.100
TM4,n/a,13/11/2012,0.05,<0.100
TM4,n/a,12/12/2012,0.05,<0.100
CH9,n/a,10/01/2012,0.11,0.11
CH9,n/a,07/02/2012,0.12,0.12
CH9,n/a,06/03/2012,0.11,0.11
CH9,n/a,16/05/2012,0.14,0.14
CH9,n/a,28/06/2012,0.1,0.1
CH9,n/a,11/07/2012,0.11,0.11
CH9,n/a,07/08/2012,0.05,<0.100
CH9,n/a,11/09/2012,0.11,0.11
CH9,n/a,10/10/2012,0.11,0.11
CH9,n/a,13/11/2012,0.1,0.1
CH9,n/a,12/12/2012,0.12,0.12
CQA,n/a,10/01/2012,0.05,<0.100
CQA,n/a,07/02/2012,0.05,<0.100
CQA,n/a,06/03/2012,0.05,<0.100
CQA,n/a,10/04/2012,0.05,<0.100
CQA,n/a,08/05/2012,0.05,<0.100
CQA,n/a,05/06/2012,0.05,<0.100
CQA,n/a,03/07/2012,0.05,<0.100
CQA,n/a,07/08/2012,0.05,<0.100
CQA,n/a,04/09/2012,0.05,<0.100
CQA,n/a,25/10/2012,0.05,<0.100
CQA,n/a,04/11/2012,0.05,<0.100
CQA,n/a,12/12/2012,0.05,<0.100
HU8,n/a,10/01/2012,0.05,<0.100
HU8,n/a,07/02/2012,0.05,<0.100
HU8,n/a,06/03/2012,0.05,<0.100
HU8,n/a,10/04/2012,0.05,<0.100
HU8,n/a,08/05/2012,0.05,<0.100
HU8,n/a,05/06/2012,0.05,<0.100
HU8,n/a,03/07/2012,0.05,<0.100
HU8,n/a,07/08/2012,0.05,<0.100
HU8,n/a,04/09/2012,0.05,<0.100
HU8,n/a,25/10/2012,0.05,<0.100
HU8,n/a,04/11/2012,0.05,<0.100
HU8,n/a,12/12/2012,0.05,<0.100
TN6,n/a,10/01/2012,0.05,<0.100
TN6,n/a,07/02/2012,0.05,<0.100
TN6,n/a,06/03/2012,0.05,<0.100
TN6,n/a,10/04/2012,0.05,<0.100
TN6,n/a,08/05/2012,0.05,<0.100
TN6,n/a,05/06/2012,0.05,<0.100
TN6,n/a,03/07/2012,0.05,<0.100
TN6,n/a,07/08/2012,0.05,<0.100
TN6,n/a,04/09/2012,0.05,<0.100
TN6,n/a,25/10/2012,0.05,<0.100
TN6,n/a,04/11/2012,0.05,<0.100
TN6,n/a,12/12/2012,0.05,<0.100
TN7,n/a,10/01/2012,0.05,<0.100
TN7,n/a,07/02/2012,0.05,<0.100
TN7,n/a,06/03/2012,0.05,<0.100
TN7,n/a,10/04/2012,0.05,<0.100
TN7,n/a,08/05/2012,0.05,<0.100
TN7,n/a,05/06/2012,0.05,<0.100
TN7,n/a,03/07/2012,0.05,<0.100
TN7,n/a,07/08/2012,0.05,<0.100
TN7,n/a,04/09/2012,0.05,<0.100
TN7,n/a,25/10/2012,0.05,<0.100
TN7,n/a,04/11/2012,0.05,<0.100
TN7,n/a,12/12/2012,0.05,<0.100
BOP,Shallow,01/05/2012,0.05,<0.100
BOP,Shallow,02/08/2012,0.05,<0.100
BOP,Shallow,03/07/2012,0.05,<0.100
BOP,Shallow,04/10/2012,0.05,<0.100
BOP,Shallow,08/08/2012,0.05,<0.100
BOP,Shallow,20/03/2012,0.05,<0.100
BOP,Shallow,10/11/2012,0.05,<0.100
BOP,Shallow,14/11/2012,0.05,<0.100
BOP,Shallow,28/11/2012,-9,
BOP,Shallow,12/11/2012,0.05,<0.100
BOP,Deep,01/05/2012,0.05,<0.100
BOP,Deep,02/08/2012,0.05,<0.100
BOP,Deep,03/07/2012,0.05,<0.100
BOP,Deep,20/09/2012,0.05,<0.100
BOP,Deep,10/11/2012,0.05,<0.100
BOP,Deep,14/11/2012,0,"<0,100"
BOP,Deep,12/11/2012,0.05,<0.100
DCH,Shallow,01/05/2012,0.05,<0.100
DCH,Shallow,02/08/2012,0.05,<0.100
DCH,Shallow,03/07/2012,0.05,<0.100
DCH,Shallow,04/10/2012,0.05,<0.100
DCH,Shallow,15/05/2012,0.05,<0.100
DCH,Shallow,06/12/2012,0.05,<0.100
DCH,Shallow,07/10/2012,0.05,<0.100
DCH,Shallow,08/08/2012,0.05,<0.100
DCH,Shallow,20/03/2012,0.05,<0.100
DCH,Shallow,10/11/2012,0.05,<0.100
DCH,Shallow,14/11/2012,0,"<0,100"
DCH,Shallow,28/11/2012,-9,
DCH,Shallow,12/11/2012,0.05,<0.100
DCH,Deep,01/05/2012,0.05,<0.100
DCH,Deep,02/08/2012,0.05,<0.100
DCH,Deep,03/07/2012,0.05,<0.100
DCH,Deep,07/10/2012,0.05,<0.100
DCH,Deep,20/09/2012,0.05,<0.100
DCH,Deep,10/11/2012,0.05,<0.100
DCH,Deep,14/11/2012,0.05,<0.100
DCH,Deep,12/11/2012,0.05,<0.100
ERP,Shallow,01/05/2012,0.05,<0.100
ERP,Shallow,02/08/2012,0.05,<0.100
ERP,Shallow,03/07/2012,0.05,<0.100
ERP,Shallow,04/10/2012,0.05,<0.100
ERP,Shallow,15/05/2012,0.05,<0.100
ERP,Shallow,06/12/2012,0.05,<0.100
ERP,Shallow,07/10/2012,0.05,<0.100
ERP,Shallow,08/08/2012,0.05,<0.100
ERP,Shallow,20/09/2012,0.05,<0.100
ERP,Shallow,10/11/2012,0.05,<0.100
ERP,Shallow,14/11/2012,0.05,<0.100
ERP,Shallow,28/11/2012,-9,
ERP,Shallow,12/11/2012,0.05,<0.100
ERP,Deep,01/05/2012,0.05,<0.100
ERP,Deep,02/08/2012,0.05,<0.100
ERP,Deep,03/07/2012,0.05,<0.100
ERP,Deep,04/10/2012,0.05,<0.100
ERP,Deep,15/05/2012,0.05,<0.100
ERP,Deep,06/12/2012,0.05,<0.100
ERP,Deep,07/10/2012,0.05,<0.100
ERP,Deep,08/08/2012,0.05,<0.100
ERP,Deep,20/09/2012,0.05,<0.100
ERP,Deep,10/11/2012,0.05,<0.100
ERP,Deep,14/11/2012,0.05,<0.100
ERP,Deep,12/11/2012,0.05,<0.100
PNP,Shallow,01/05/2012,0.05,<0.100
PNP,Shallow,02/08/2012,0.05,<0.100
PNP,Shallow,03/07/2012,0.05,<0.100
PNP,Shallow,04/10/2012,0.05,<0.100
PNP,Shallow,15/05/2012,0.05,<0.100
PNP,Shallow,06/12/2012,0.05,<0.100
PNP,Shallow,07/10/2012,0.05,<0.100
PNP,Shallow,08/08/2012,0.05,<0.100
PNP,Shallow,20/09/2012,0.05,<0.100
PNP,Shallow,10/11/2012,0.05,<0.100
PNP,Shallow,14/11/2012,0.05,<0.100
PNP,Shallow,28/11/2012,-9,
PNP,Shallow,12/11/2012,0.05,<0.100
PNP,Deep,01/05/2012,0.05,<0.100
PNP,Deep,02/08/2012,0.05,<0.100
PNP,Deep,03/07/2012,0.05,<0.100
PNP,Deep,04/10/2012,0.05,<0.100
PNP,Deep,15/05/2012,0.05,<0.100
PNP,Deep,06/12/2012,0.05,<0.100
PNP,Deep,07/10/2012,0.05,<0.100
PNP,Deep,08/08/2012,0.05,<0.100
PNP,Deep,20/09/2012,0.05,<0.100
PNP,Deep,10/11/2012,0.05,<0.100
PNP,Deep,14/11/2012,0.05,<0.100
PNP,Deep,12/11/2012,0.05,<0.100
TAG,Shallow,01/05/2012,0.05,<0.100
TAG,Shallow,02/08/2012,0.05,<0.100
TAG,Shallow,03/07/2012,0.05,<0.100
TAG,Shallow,04/10/2012,0.05,<0.100
TAG,Shallow,15/05/2012,0.05,<0.100
TAG,Shallow,06/12/2012,0.05,<0.100
TAG,Shallow,07/10/2012,0.05,<0.100
TAG,Shallow,08/08/2012,0.05,<0.100
TAG,Shallow,20/03/2012,0.05,<0.100
TAG,Shallow,10/11/2012,0.05,<0.100
TAG,Shallow,14/11/2012,0.05,<0.100
TAG,Shallow,28/11/2012,-9,
TAG,Shallow,12/11/2012,0.05,<0.100
TAG,Deep,01/05/2012,0.05,<0.100
TAG,Deep,02/08/2012,0.05,<0.100
TAG,Deep,03/07/2012,0.05,<0.100
TAG,Deep,04/10/2012,0.05,<0.100
TAG,Deep,15/05/2012,0.05,<0.100
TAG,Deep,06/12/2012,0.05,<0.100
TAG,Deep,07/10/2012,0.05,<0.100
TAG,Deep,08/08/2012,0.05,<0.100
TAG,Deep,20/09/2012,0.05,<0.100
TAG,Deep,10/11/2012,0.05,<0.100
TAG,Deep,14/11/2012,0.05,<0.100
TAG,Deep,12/11/2012,0.05,<0.100
ARN,Shallow,18/01/2012,0.05,<0.100
ARN,Shallow,14/02/2012,0.05,<0.100
ARN,Shallow,20/03/2012,0.05,<0.100
ARN,Shallow,17/04/2012,0.05,<0.100
ARN,Shallow,22/05/2012,0.05,<0.100
ARN,Shallow,19/06/2012,0.05,<0.100
ARN,Shallow,26/07/2012,0.05,<0.100
ARN,Shallow,16/08/2012,0.05,<0.100
ARN,Shallow,18/09/2012,0.05,<0.100
ARN,Shallow,16/10/2012,0.05,<0.100
ARN,Shallow,20/11/2012,0.05,<0.100
ARN,Shallow,19/12/2012,0.05,<0.100
ARN,Deep,19/01/2012,0.05,<0.100
ARN,Deep,14/02/2012,0.05,<0.100
ARN,Deep,20/03/2012,0.05,<0.100
ARN,Deep,17/04/2012,0.05,<0.100
ARN,Deep,22/05/2012,0.05,<0.100
ARN,Deep,19/06/2012,0.05,<0.100
ARN,Deep,26/07/2012,0.05,<0.100
ARN,Deep,16/09/2012,0.05,<0.100
ARN,Deep,19/09/2012,0.05,<0.100
ARN,Deep,16/10/2012,0.05,<0.100
ARN,Deep,20/11/2012,0.05,<0.100
ARN,Deep,19/12/2012,0.05,<0.100
BAT,Shallow,18/01/2012,0.05,<0.100
BAT,Shallow,14/02/2012,0.05,<0.100
BAT,Shallow,20/03/2012,0.05,<0.100
BAT,Shallow,17/04/2012,0.05,<0.100
BAT,Shallow,22/05/2012,0.05,<0.100
BAT,Shallow,19/06/2012,0.05,<0.100
BAT,Shallow,26/07/2012,0.05,<0.100
BAT,Shallow,14/08/2012,0.05,<0.100
BAT,Shallow,18/09/2012,0.05,<0.100
BAT,Shallow,16/10/2012,0.05,<0.100
BAT,Shallow,20/11/2012,0.05,<0.100
BAT,Shallow,19/12/2012,0.05,<0.100
BAT,Deep,18/01/2012,0.05,<0.100
BAT,Deep,14/02/2012,0.05,<0.100
BAT,Deep,20/03/2012,0.05,<0.100
BAT,Deep,17/04/2012,0.05,<0.100
BAT,Deep,22/05/2012,0.05,<0.100
BAT,Deep,19/06/2012,0.05,<0.100
BAT,Deep,26/07/2012,0.05,<0.100
BAT,Deep,14/08/2012,0.05,<0.100
BAT,Deep,18/09/2012,0.05,<0.100
BAT,Deep,16/10/2012,0.05,<0.100
BAT,Deep,20/11/2012,0.05,<0.100
BAT,Deep,19/12/2012,0.05,<0.100
BCI,Shallow,17/01/2012,0.05,<0.100
BCI,Shallow,15/02/2012,0.05,<0.100
BCI,Shallow,21/03/2012,0.05,<0.100
BCI,Shallow,18/04/2012,0.05,<0.100
BCI,Shallow,23/05/2012,0.05,<0.100
BCI,Shallow,20/06/2012,0.05,<0.100
BCI,Shallow,25/07/2012,0.05,<0.100
BCI,Shallow,14/08/2012,0.05,<0.100
BCI,Shallow,19/09/2012,0.05,<0.100
BCI,Shallow,16/10/2012,0.05,<0.100
BCI,Shallow,21/11/2012,0.05,<0.100
BCI,Shallow,19/12/2012,0.05,<0.100
BCI,Deep,17/01/2012,0.05,<0.100
BCI,Deep,15/02/2012,0.05,<0.100
BCI,Deep,21/03/2012,0.05,<0.100
BCI,Deep,18/04/2012,0.05,<0.100
BCI,Deep,23/05/2012,0.05,<0.100
BCI,Deep,20/06/2012,0.05,<0.100
BCI,Deep,25/07/2012,0.05,<0.100
BCI,Deep,14/08/2012,0.05,<0.100
BCI,Deep,19/09/2012,0.05,<0.100
BCI,Deep,16/10/2012,0.05,<0.100
BCI,Deep,21/11/2012,0.05,<0.100
BCI,Deep,19/12/2012,0.05,<0.100
DC1,Shallow,17/01/2012,0.05,<0.100
DC1,Shallow,15/02/2012,0.05,<0.100
DC1,Shallow,21/03/2012,0.05,<0.100
DC1,Shallow,18/04/2012,0.05,<0.100
DC1,Shallow,23/05/2012,0.05,<0.100
DC1,Shallow,20/06/2012,0.05,<0.100
DC1,Shallow,25/07/2012,0.05,<0.100
DC1,Shallow,14/08/2012,0.05,<0.100
DC1,Shallow,19/09/2012,0.05,<0.100
DC1,Shallow,17/10/2012,0.05,<0.100
DC1,Shallow,21/11/2012,0.05,<0.100
DC1,Shallow,19/12/2012,0.05,<0.100
DC1,Deep,17/01/2012,0.05,<0.100
DC1,Deep,15/02/2012,0.05,<0.100
DC1,Deep,21/03/2012,0.05,<0.100
DC1,Deep,18/04/2012,0.05,<0.100
DC1,Deep,23/05/2012,0.05,<0.100
DC1,Deep,20/06/2012,0.05,<0.100
DC1,Deep,25/07/2012,0.05,<0.100
DC1,Deep,14/08/2012,0.05,<0.100
DC1,Deep,19/09/2012,0.05,<0.100
DC1,Deep,17/10/2012,0.05,<0.100
DC1,Deep,21/11/2012,0.05,<0.100
DC1,Deep,19/12/2012,0.05,<0.100
ESC,Shallow,18/01/2012,0.05,<0.100
ESC,Shallow,14/02/2012,0.05,<0.100
ESC,Shallow,20/03/2012,0.05,<0.100
ESC,Shallow,17/04/2012,0.05,<0.100
ESC,Shallow,22/05/2012,0.05,<0.100
ESC,Shallow,19/06/2012,0.05,<0.100
ESC,Shallow,26/07/2012,0.05,<0.100
ESC,Shallow,16/08/2012,0.05,<0.100
ESC,Shallow,19/09/2012,0.05,<0.100
ESC,Shallow,16/10/2012,0.05,<0.100
ESC,Shallow,20/11/2012,0.05,<0.100
ESC,Shallow,19/12/2012,0.05,<0.100
ESC,Deep,18/01/2012,0.05,<0.100
ESC,Deep,14/02/2012,0.05,<0.100
ESC,Deep,20/03/2012,0.05,<0.100
ESC,Deep,17/04/2012,0.05,<0.100
ESC,Deep,22/05/2012,0.05,<0.100
ESC,Deep,19/06/2012,0.05,<0.100
ESC,Deep,26/07/2012,0.05,<0.100
ESC,Deep,16/08/2012,0.05,<0.100
ESC,Deep,18/09/2012,0.05,<0.100
ESC,Deep,16/10/2012,0.05,<0.100
ESC,Deep,20/11/2012,0.05,<0.100
ESC,Deep,19/12/2012,0.05,<0.100
HUM,Shallow,18/01/2012,0.05,<0.100
HUM,Shallow,14/02/2012,0.05,<0.100
HUM,Shallow,20/03/2012,0.05,<0.100
HUM,Shallow,17/04/2012,0.05,<0.100
HUM,Shallow,23/05/2012,0.05,<0.100
HUM,Shallow,19/06/2012,0.05,<0.100
HUM,Shallow,26/07/2012,0.05,<0.100
HUM,Shallow,16/08/2012,0.05,<0.100
HUM,Shallow,18/09/2012,0.05,<0.100
HUM,Shallow,16/10/2012,0.05,<0.100
HUM,Shallow,20/11/2012,0.05,<0.100
HUM,Shallow,19/12/2012,0.05,<0.100
HUM,Deep,18/01/2012,0.05,<0.100
HUM,Deep,14/02/2012,0.05,<0.100
HUM,Deep,20/03/2012,0.05,<0.100
HUM,Deep,17/04/2012,0.05,<0.100
HUM,Deep,23/05/2012,0.05,<0.100
HUM,Deep,19/06/2012,0.05,<0.100
HUM,Deep,26/07/2012,0.05,<0.100
HUM,Deep,16/08/2012,0.05,<0.100
HUM,Deep,18/09/2012,0.05,<0.100
HUM,Deep,16/10/2012,0.05,<0.100
HUM,Deep,20/11/2012,0.05,<0.100
HUM,Deep,19/12/2012,0.05,<0.100
LAT,Shallow,17/01/2012,0.05,<0.100
LAT,Shallow,15/02/2012,0.05,<0.100
LAT,Shallow,21/03/2012,0.05,<0.100
LAT,Shallow,18/04/2012,0.05,<0.100
LAT,Shallow,30/05/2012,0.05,<0.100
LAT,Shallow,20/06/2012,0.05,<0.100
LAT,Shallow,25/07/2012,0.05,<0.100
LAT,Shallow,15/08/2012,0.05,<0.100
LAT,Shallow,13/03/2012,0.05,<0.100
LAT,Shallow,17/10/2012,0.05,<0.100
LAT,Shallow,21/11/2012,0.05,<0.100
LAT,Shallow,13/12/2012,0.05,<0.100
LAT,Deep,17/01/2012,0.05,<0.100
LAT,Deep,15/02/2012,0.05,<0.100
LAT,Deep,21/03/2012,0.05,<0.100
LAT,Deep,18/04/2012,0.05,<0.100
LAT,Deep,30/05/2012,0.05,<0.100
LAT,Deep,20/06/2012,0.05,<0.100
LAT,Deep,25/07/2012,0.05,<0.100
LAT,Deep,15/08/2012,0.05,<0.100
LAT,Deep,19/09/2012,0.05,<0.100
LAT,Deep,17/10/2012,0.05,<0.100
LAT,Deep,21/11/2012,0.05,<0.100
LAT,Deep,18/12/2012,0.05,<0.100
MLR,Shallow,18/01/2012,0.05,<0.100
MLR,Shallow,14/02/2012,0.05,<0.100
MLR,Shallow,20/03/2012,0.05,<0.100
MLR,Shallow,17/04/2012,0.05,<0.100
MLR,Shallow,22/05/2012,0.05,<0.100
MLR,Shallow,19/06/2012,0.05,<0.100
MLR,Shallow,26/07/2012,0.05,<0.100
MLR,Shallow,14/08/2012,0.05,<0.100
MLR,Shallow,18/09/2012,0.05,<0.100
MLR,Shallow,17/10/2012,0.05,<0.100
MLR,Shallow,20/11/2012,0.05,<0.100
MLR,Shallow,18/12/2012,0.05,<0.100
MLR,Deep,18/01/2012,0.05,<0.100
MLR,Deep,14/02/2012,0.05,<0.100
MLR,Deep,20/03/2012,0.05,<0.100
MLR,Deep,17/04/2012,0.05,<0.100
MLR,Deep,22/05/2012,0.05,<0.100
MLR,Deep,19/06/2012,0.05,<0.100
MLR,Deep,26/07/2012,0.05,<0.100
MLR,Deep,14/08/2012,0.05,<0.100
MLR,Deep,18/09/2012,0.05,<0.100
MLR,Deep,17/10/2012,0.05,<0.100
MLR,Deep,20/11/2012,0.05,<0.100
MLR,Deep,18/12/2012,0.05,<0.100
RAI,Shallow,18/01/2012,0.05,<0.100
RAI,Shallow,14/02/2012,0.05,<0.100
RAI,Shallow,20/03/2012,0.05,<0.100
RAI,Shallow,17/04/2012,0.05,<0.100
RAI,Shallow,22/05/2012,0.05,<0.100
RAI,Shallow,19/06/2012,0.05,<0.100
RAI,Shallow,26/07/2012,0.05,<0.100
RAI,Shallow,16/08/2012,0.05,<0.100
RAI,Shallow,18/09/2012,0.05,<0.100
RAI,Shallow,16/10/2012,0.05,<0.100
RAI,Shallow,20/11/2012,0.05,<0.100
RAI,Shallow,19/12/2012,0.05,<0.100
RAI,Deep,18/01/2012,0.05,<0.100
RAI,Deep,14/02/2012,0.05,<0.100
RAI,Deep,20/03/2012,0.05,<0.100
RAI,Deep,17/04/2012,0.05,<0.100
RAI,Deep,22/05/2012,0.05,<0.100
RAI,Deep,19/06/2012,0.05,<0.100
RAI,Deep,26/07/2012,0.05,<0.100
RAI,Deep,16/08/2012,0.05,<0.100
RAI,Deep,18/09/2012,0.05,<0.100
RAI,Deep,16/10/2012,0.05,<0.100
RAI,Deep,20/11/2012,0.05,<0.100
RAI,Deep,19/12/2012,0.05,<0.100
TAR,Shallow,17/01/2012,0.05,<0.100
TAR,Shallow,15/02/2012,0.05,<0.100
TAR,Shallow,21/03/2012,0.05,<0.100
TAR,Shallow,18/04/2012,0.05,<0.100
TAR,Shallow,30/05/2012,0.05,<0.100
TAR,Shallow,20/06/2012,0.05,<0.100
TAR,Shallow,25/07/2012,0.05,<0.100
TAR,Shallow,15/08/2012,0.05,<0.100
TAR,Shallow,13/03/2012,0.05,<0.100
TAR,Shallow,17/10/2012,0.05,<0.100
TAR,Shallow,21/11/2012,0.05,<0.100
TAR,Shallow,13/12/2012,0.05,<0.100
TAR,Deep,17/01/2012,0.05,<0.100
TAR,Deep,15/02/2012,0.05,<0.100
TAR,Deep,21/03/2012,0.05,<0.100
TAR,Deep,18/04/2012,0.05,<0.100
TAR,Deep,30/05/2012,0.05,<0.100
TAR,Deep,20/06/2012,0.05,<0.100
TAR,Deep,15/08/2012,0.05,<0.100
TAR,Deep,21/11/2012,0.05,<0.100
TAR,Deep,19/12/2012,0.05,<0.100
TME,Shallow,17/01/2012,0.05,<0.100
TME,Shallow,15/02/2012,0.05,<0.100
TME,Shallow,21/03/2012,0.05,<0.100
TME,Shallow,18/04/2012,0.05,<0.100
TME,Shallow,30/05/2012,0.05,<0.100
TME,Shallow,20/06/2012,0.05,<0.100
TME,Shallow,25/07/2012,0.05,<0.100
TME,Shallow,15/03/2012,0.05,<0.100
TME,Shallow,19/09/2012,0.05,<0.100
TME,Shallow,17/10/2012,0.05,<0.100
TME,Shallow,21/11/2012,0.05,<0.100
TME,Shallow,19/12/2012,0.05,<0.100
TME,Deep,17/01/2012,0.05,<0.100
TME,Deep,15/02/2012,0.05,<0.100
TME,Deep,21/03/2012,0.05,<0.100
TME,Deep,30/05/2012,0.05,<0.100
TME,Deep,20/06/2012,0.05,<0.100
TME,Deep,25/07/2012,0.05,<0.100
TME,Deep,15/08/2012,0.05,<0.100
TME,Deep,19/09/2012,0.05,<0.100
TME,Deep,17/10/2012,0.05,<0.100
TME,Deep,21/11/2012,0.05,<0.100
TME,Deep,19/12/2012,0.05,<0.100
TMR,Shallow,17/01/2012,0.05,<0.100
TMR,Shallow,15/02/2012,0.05,<0.100
TMR,Shallow,21/03/2012,0.05,<0.100
TMR,Shallow,18/04/2012,0.05,<0.100
TMR,Shallow,30/05/2012,0.05,<0.100
TMR,Shallow,20/06/2012,0.05,<0.100
TMR,Shallow,25/07/2012,0.05,<0.100
TMR,Shallow,15/08/2012,0.05,<0.100
TMR,Shallow,19/09/2012,0.05,<0.100
TMR,Shallow,17/10/2012,0.05,<0.100
TMR,Shallow,21/11/2012,0.05,<0.100
TMR,Shallow,19/12/2012,0.05,<0.100
TMR,Deep,17/01/2012,0.05,<0.100
TMR,Deep,15/02/2012,0.05,<0.100
TMR,Deep,21/03/2012,0.05,<0.100
TMR,Deep,18/04/2012,0.05,<0.100
TMR,Deep,30/05/2012,0.05,<0.100
TMR,Deep,20/06/2012,0.05,<0.100
TMR,Deep,25/07/2012,0.05,<0.100
TMR,Deep,15/08/2012,0.05,<0.100
TMR,Deep,19/09/2012,0.05,<0.100
TMR,Deep,17/10/2012,0.05,<0.100
TMR,Deep,21/11/2012,0.05,<0.100
TMR,Deep,19/12/2012,0.05,<0.100
M2,Shallow,24/01/2012,0.59,0.59
M2,Shallow,23/02/2012,0.85,0.85
M2,Shallow,29/03/2012,1.16,1.16
M2,Shallow,25/04/2012,0.87,0.87
M2,Shallow,29/05/2012,0.79,0.79
M2,Shallow,26/06/2012,0.63,0.63
M2,Shallow,30/07/2012,0.6,0.6
M2,Shallow,23/08/2012,0.58,0.58
M2,Shallow,09/12/2012,0.42,0.42
M2,Shallow,23/10/2012,0.48,0.48
M2,Shallow,15/11/2012,0.4,0.4
M2,Shallow,13/12/2012,0.51,0.51
M2,Deep,24/01/2012,0.63,0.63
M2,Deep,23/02/2012,0.92,0.92
M2,Deep,29/03/2012,1.21,1.21
M2,Deep,25/04/2012,0.9,0.9
M2,Deep,29/05/2012,1.03,1.03
M2,Deep,26/06/2012,0.63,0.63
M2,Deep,30/07/2012,0.62,0.62
M2,Deep,23/08/2012,0.65,0.65
M2,Deep,12/09/2012,0.46,0.46
M2,Deep,23/10/2012,0.48,0.48
M2,Deep,15/11/2012,0.44,0.44
M2,Deep,13/12/2012,0.63,0.63
M5,Shallow,24/01/2012,0.31,0.31
M5,Shallow,23/02/2012,0.74,0.74
M5,Shallow,23/03/2012,0.86,0.86
M5,Shallow,25/04/2012,0.6,0.6
M5,Shallow,23/05/2012,0.65,0.65
M5,Shallow,26/06/2012,0.45,0.45
M5,Shallow,30/07/2012,0.47,0.47
M5,Shallow,23/08/2012,0.36,0.36
M5,Shallow,03/12/2012,0.32,0.32
M5,Shallow,23/10/2012,0.3,0.3
M5,Shallow,15/11/2012,0.34,0.34
M5,Shallow,13/12/2012,0.44,0.44
M5,Deep,24/01/2012,0.52,0.52
M5,Deep,23/02/2012,0.82,0.82
M5,Deep,23/03/2012,1.14,1.14
M5,Deep,25/04/2012,0.82,0.82
M5,Deep,23/05/2012,1,1
M5,Deep,28/06/2012,0.61,0.61
M5,Deep,30/07/2012,0.62,0.62
M5,Deep,23/08/2012,0.55,0.55
M5,Deep,12/09/2012,0.47,0.47
M5,Deep,23/10/2012,0.42,0.42
M5,Deep,15/11/2012,0.39,0.39
M5,Deep,13/12/2012,0.58,0.58
M12,Shallow,24/01/2012,0.19,0.19
M12,Shallow,23/02/2012,0.42,0.42
M12,Shallow,23/03/2012,0.73,0.73
M12,Shallow,25/04/2012,0.53,0.53
M12,Shallow,29/05/2012,0.39,0.39
M12,Shallow,26/06/2012,0.32,0.32
M12,Shallow,30/07/2012,0.33,0.33
M12,Shallow,23/08/2012,0.32,0.32
M12,Shallow,03/12/2012,0.22,0.22
M12,Shallow,23/10/2012,0.24,0.24
M12,Shallow,15/11/2012,0.27,0.27
M12,Shallow,13/12/2012,0.29,0.29
M12,Deep,24/01/2012,0.46,0.46
M12,Deep,23/02/2012,0.8,0.8
M12,Deep,23/03/2012,0.88,0.88
M12,Deep,25/04/2012,0.59,0.59
M12,Deep,23/05/2012,0.98,0.98
M12,Deep,26/06/2012,0.99,0.99
M12,Deep,30/07/2012,0.48,0.48
M12,Deep,23/08/2012,0.41,0.41
M12,Deep,12/09/2012,0.23,0.23
M12,Deep,23/10/2012,0.26,0.26
M12,Deep,15/11/2012,0.32,0.32
M12,Deep,13/12/2012,0.35,0.35
RAP,Shallow,24/01/2012,0.49,0.49
RAP,Shallow,23/02/2012,0.85,0.85
RAP,Shallow,29/03/2012,0.39,0.39
RAP,Shallow,25/04/2012,0.8,0.8
RAP,Shallow,23/05/2012,0.69,0.69
RAP,Shallow,26/06/2012,0.51,0.51
RAP,Shallow,30/07/2012,0.44,0.44
RAP,Shallow,23/08/2012,0.51,0.51
RAP,Shallow,12/09/2012,0.4,0.4
RAP,Shallow,23/10/2012,0.45,0.45
RAP,Shallow,15/11/2012,0.32,0.32
RAP,Shallow,13/12/2012,0.56,0.56
RCO,Shallow,24/01/2012,0.57,0.57
RCO,Shallow,23/02/2012,0.9,0.9
