"","site","depth","date","data","delta"
"9929","TME","Shallow",2017-04-19,0.05,0
"9930","TME","Shallow",2017-05-17,0.05,0
"9931","TME","Shallow",2017-06-21,0.05,0
"9932","TME","Shallow",2017-07-19,0.05,0
"9933","TME","Shallow",2017-08-16,0.05,0
"9934","TME","Shallow",2017-09-20,0.05,0
"9935","TME","Shallow",2017-10-18,0.05,0
"9936","TME","Shallow",2017-11-22,0.05,0
"9937","TME","Shallow",2017-12-20,0.05,0
"9941","TMH","Shallow",2017-01-19,0.05,0
"9942","TMH","Shallow",2017-02-16,0.05,0
"9943","TMH","Shallow",2017-03-15,0.11,0.06
"9944","TMH","Shallow",2017-04-20,0.15,0.04
"9945","TMH","Shallow",2017-05-18,0.16,0.01
"9946","TMH","Shallow",2017-06-22,0.16,0
"9947","TMH","Shallow",2017-07-20,0.16,0
"9948","TMH","Shallow",2017-08-17,0.19,0.03
"9949","TMH","Shallow",2017-09-21,0.14,-0.05
"9950","TMH","Shallow",2017-10-19,0.13,-0.01
"9951","TMH","Shallow",2017-11-23,0.13,0
"9952","TMH","Shallow",2017-12-21,0.11,-0.02
"9965","TMR","Shallow",2017-01-18,0.15,0.1
"9966","TMR","Shallow",2017-02-15,0.27,0.12
"9967","TMR","Shallow",2017-03-16,0.17,-0.1
"9968","TMR","Shallow",2017-04-19,0.21,0.04
"9969","TMR","Shallow",2017-05-17,0.19,-0.02
"9970","TMR","Shallow",2017-06-21,0.21,0.02
"9971","TMR","Shallow",2017-07-19,0.3,0.09
"9972","TMR","Shallow",2017-08-16,0.25,-0.05
"9973","TMR","Shallow",2017-09-20,0.22,-0.03
"9974","TMR","Shallow",2017-10-18,0.25,0.03
"9975","TMR","Shallow",2017-11-22,0.25,0
"9976","TMR","Shallow",2017-12-20,0.18,-0.07
"9989","M2","Shallow",2017-01-24,0.93,0.18
"9990","M2","Shallow",2017-02-21,1.86,0.93
"9991","M2","Shallow",2017-03-21,2.14,0.28
"9992","M2","Shallow",2017-04-25,1.83,-0.31
"9993","M2","Shallow",2017-05-24,1.25,-0.58
"9994","M2","Shallow",2017-06-27,1.12,-0.13
"9995","M2","Shallow",2017-07-25,1.17,0.0499999999999998
"9996","M2","Shallow",2017-08-22,0.93,-0.24
"9997","M2","Shallow",2017-09-27,0.95,0.0199999999999999
"9998","M2","Shallow",2017-10-24,0.97,0.02
"9999","M2","Shallow",2017-11-29,0.94,-0.03
"10000","M2","Shallow",2017-12-27,1.07,0.13
"10013","M5","Shallow",2017-01-24,0.75,0.36
"10014","M5","Shallow",2017-02-21,1.62,0.87
"10015","M5","Shallow",2017-03-21,1.74,0.12
"10016","M5","Shallow",2017-04-25,1.75,0.01
"10017","M5","Shallow",2017-05-24,1.17,-0.58
"10018","M5","Shallow",2017-06-27,0.99,-0.18
"10019","M5","Shallow",2017-07-25,1.08,0.0900000000000001
"10020","M5","Shallow",2017-08-22,0.81,-0.27
"10021","M5","Shallow",2017-09-27,1.03,0.22
"10022","M5","Shallow",2017-10-24,0.95,-0.0800000000000001
"10023","M5","Shallow",2017-11-29,0.67,-0.28
"10024","M5","Shallow",2017-12-27,0.95,0.28
"10037","M12","Shallow",2017-01-24,0.57,0.0299999999999999
"10038","M12","Shallow",2017-02-21,1.27,0.7
"10039","M12","Shallow",2017-03-21,1.63,0.36
"10040","M12","Shallow",2017-04-25,1.34,-0.29
"10041","M12","Shallow",2017-05-24,0.78,-0.56
"10042","M12","Shallow",2017-06-27,1.2,0.42
"10043","M12","Shallow",2017-07-25,1.03,-0.17
"10044","M12","Shallow",2017-08-22,0.61,-0.42
"10045","M12","Shallow",2017-09-27,0.91,0.3
"10046","M12","Shallow",2017-10-24,0.61,-0.3
"10047","M12","Shallow",2017-11-29,0.69,0.08
"10048","M12","Shallow",2017-12-27,0.88,0.19
"10061","RAP","Shallow",2017-01-24,0.87,0.26
"10062","RAP","Shallow",2017-02-21,1.72,0.85
"10063","RAP","Shallow",2017-03-21,1.92,0.2
"10064","RAP","Shallow",2017-04-25,1.77,-0.15
"10065","RAP","Shallow",2017-05-24,1.19,-0.58
"10066","RAP","Shallow",2017-06-27,0.84,-0.35
"10067","RAP","Shallow",2017-07-25,0.93,0.0900000000000001
"10068","RAP","Shallow",2017-08-22,0.76,-0.17
"10069","RAP","Shallow",2017-09-27,0.93,0.17
"10070","RAP","Shallow",2017-10-24,0.81,-0.12
"10071","RAP","Shallow",2017-11-29,0.94,0.13
"10072","RAP","Shallow",2017-12-27,1,0.0600000000000001
"10073","RCQ","Shallow",2017-01-24,0.89,0
"10074","RCQ","Shallow",2017-02-21,1.79,0.9
"10075","RCQ","Shallow",2017-03-21,1.83,0.04
"10076","RCQ","Shallow",2017-04-25,1.71,-0.12
"10077","RCQ","Shallow",2017-05-24,1.14,-0.57
"10078","RCQ","Shallow",2017-06-27,1.09,-0.0499999999999998
"10079","RCQ","Shallow",2017-07-25,1.01,-0.0800000000000001
"10080","RCQ","Shallow",2017-08-22,0.92,-0.09
"10081","RCQ","Shallow",2017-09-27,0.84,-0.0800000000000001
"10082","RCQ","Shallow",2017-10-24,0.86,0.02
"10083","RCQ","Shallow",2017-11-29,0.98,0.12
"10084","RCQ","Shallow",2017-12-27,1.11,0.13
"10097","BOP","Shallow",2018-01-11,0.05,0
"10098","BOP","Shallow",2018-02-15,0.05,0
"10099","BOP","Shallow",2018-03-14,0.05,0
"10100","BOP","Shallow",2018-09-25,0.05,0
"10101","BOP","Shallow",2018-10-10,0.05,0
"10102","BOP","Shallow",2018-11-14,0.05,0
"10103","BOP","Shallow",2018-12-12,0.05,0
"10111","DCH","Shallow",2018-01-11,0.05,0
"10112","DCH","Shallow",2018-02-15,0.05,0
"10113","DCH","Shallow",2018-03-14,0.05,0
"10114","DCH","Shallow",2018-04-11,0.05,0
"10115","DCH","Shallow",2018-05-16,0.05,0
"10116","DCH","Shallow",2018-06-12,0.05,0
"10117","DCH","Shallow",2018-07-11,0.05,0
"10118","DCH","Shallow",2018-08-08,0.05,0
"10119","DCH","Shallow",2018-09-25,0.05,0
"10120","DCH","Shallow",2018-10-10,0.05,0
"10121","DCH","Shallow",2018-11-14,0.05,0
"10122","DCH","Shallow",2018-12-12,0.05,0
"10132","ERP","Shallow",2018-01-11,0.05,0
"10133","ERP","Shallow",2018-02-15,0.05,0
"10134","ERP","Shallow",2018-03-14,0.05,0
"10135","ERP","Shallow",2018-04-11,0.05,0
"10136","ERP","Shallow",2018-05-16,0.05,0
"10137","ERP","Shallow",7018-06-13,0.05,0
"10138","ERP","Shallow",2018-07-11,0.05,0
"10139","ERP","Shallow",2018-08-08,0.05,0
"10140","ERP","Shallow",2018-09-25,0.05,0
"10141","ERP","Shallow",2018-10-10,0.05,0
"10142","ERP","Shallow",2018-11-14,0.05,0
"10143","ERP","Shallow",2018-12-12,0.05,0
"10156","PNP","Shallow",2018-01-11,0.05,0
"10157","PNP","Shallow",2018-02-15,0.05,0
"10158","PNP","Shallow",2018-03-14,0.05,0
"10159","PNP","Shallow",2018-04-11,0.05,0
"10160","PNP","Shallow",2018-05-16,0.05,0
"10161","PNP","Shallow",2018-06-13,0.05,0
"10162","PNP","Shallow",2018-07-11,0.05,0
"10163","PNP","Shallow",2018-08-08,0.05,0
"10164","PNP","Shallow",2018-09-25,0.05,0
"10165","PNP","Shallow",2018-10-10,0.05,0
"10166","PNP","Shallow",2018-11-14,0.05,0
"10167","PNP","Shallow",2018-12-12,0.05,0
"10180","TAG","Shallow",2018-01-11,0.05,0
"10181","TAG","Shallow",2018-02-15,0.05,0
"10182","TAG","Shallow",2018-03-14,0.05,0
"10183","TAG","Shallow",2018-04-11,0.05,0
"10184","TAG","Shallow",2018-05-16,0.05,0
"10185","TAG","Shallow",2018-06-13,0.05,0
"10186","TAG","Shallow",2018-07-11,0.05,0
"10187","TAG","Shallow",2018-08-08,0.05,0
"10188","TAG","Shallow",2018-09-25,0.05,0
"10189","TAG","Shallow",2018-10-10,0.05,0
"10190","TAG","Shallow",2018-11-14,0.05,0
"10191","TAG","Shallow",2018-12-17,0.05,0
"10204","ARN","Shallow",2018-01-16,0.13,0.02
"10205","ARN","Shallow",2018-02-20,0.11,-0.02
"10206","ARN","Shallow",2018-03-22,0.12,0.01
"10207","ARN","Shallow",2018-04-17,0.14,0.02
"10208","ARN","Shallow",2018-05-24,15,14.86
"10209","ARN","Shallow",2018-06-19,0.16,-14.84
"10210","ARN","Shallow",2018-07-17,0.15,-0.01
"10211","ARN","Shallow",2018-08-14,0.14,-0.00999999999999998
"10212","ARN","Shallow",2018-09-18,0.14,0
"10213","ARN","Shallow",2018-10-16,0.13,-0.01
"10214","ARN","Shallow",2018-11-21,0.12,-0.01
"10215","ARN","Shallow",2018-12-18,0.11,-0.01
"10228","BAT","Shallow",2018-01-16,0.2,-0.06
"10229","BAT","Shallow",2018-02-20,0.22,0.02
"10230","BAT","Shallow",2018-03-22,0.22,0
"10231","BAT","Shallow",2018-04-17,0.24,0.02
"10232","BAT","Shallow",2018-05-24,0.25,0.01
"10233","BAT","Shallow",2018-06-19,0.27,0.02
"10234","BAT","Shallow",2018-07-17,0.25,-0.02
"10235","BAT","Shallow",2018-06-14,0.25,0
"10236","BAT","Shallow",2018-09-18,0.23,-0.02
"10237","BAT","Shallow",2018-10-16,0.23,0
"10238","BAT","Shallow",2018-11-21,0.21,-0.02
"10239","BAT","Shallow",2018-12-18,0.17,-0.04
"10252","BCI","Shallow",2018-01-17,0.14,0.01
"10253","BCI","Shallow",2018-02-21,0.17,0.03
"10254","BCI","Shallow",2018-01-20,0.18,0.00999999999999998
"10255","BCI","Shallow",2018-04-18,0.19,0.01
"10256","BCI","Shallow",2018-05-23,0.2,0.01
"10257","BCI","Shallow",2018-06-20,0.16,-0.04
"10258","BCI","Shallow",2018-07-18,0.13,-0.03
"10259","BCI","Shallow",2018-08-15,0.13,0
"10260","BCI","Shallow",2018-09-19,0.17,0.04
"10261","BCI","Shallow",2018-10-17,0.13,-0.04
"10262","BCI","Shallow",2018-11-20,0.1,-0.03
"10263","BCI","Shallow",2018-12-19,0.1,0
"10276","DC1","Shallow",2018-01-17,0.05,0
"10277","DC1","Shallow",2018-02-21,0.05,0
"10278","DC1","Shallow",2018-03-20,0.05,0
"10279","DC1","Shallow",2018-04-18,0.05,0
"10280","DC1","Shallow",2018-05-23,0.05,0
"10281","DC1","Shallow",2018-06-20,0.05,0
"10282","DC1","Shallow",2018-07-18,0.05,0
"10283","DC1","Shallow",2018-06-15,0.05,0
"10284","DC1","Shallow",2010-09-19,0.05,0
"10285","DC1","Shallow",2018-10-17,0.05,0
"10286","DC1","Shallow",2018-11-20,0.05,0
"10287","DC1","Shallow",2018-12-15,0.05,0
"10300","ESC","Shallow",7018-01-16,0.21,-0.04
"10301","ESC","Shallow",7018-02-20,0.2,-0.00999999999999998
"10302","ESC","Shallow",2018-03-22,0.21,0.00999999999999998
"10303","ESC","Shallow",2018-04-17,0.25,0.04
"10304","ESC","Shallow",2018-05-24,0.23,-0.02
"10305","ESC","Shallow",2018-06-19,0.26,0.03
"10306","ESC","Shallow",2018-07-17,0.24,-0.02
"10307","ESC","Shallow",2018-08-14,0.23,-0.00999999999999998
"10308","ESC","Shallow",2018-09-18,0.21,-0.02
"10309","ESC","Shallow",7018-10-16,0.2,-0.00999999999999998
"10310","ESC","Shallow",2018-11-21,0.18,-0.02
"10311","ESC","Shallow",2018-12-18,0.17,-0.00999999999999998
"10324","HUM","Shallow",2018-01-16,0.05,0
"10325","HUM","Shallow",2018-02-20,0.05,0
"10326","HUM","Shallow",2018-03-22,0.05,0
"10327","HUM","Shallow",2018-04-17,0.05,0
"10328","HUM","Shallow",2018-05-24,0.05,0
"10329","HUM","Shallow",2018-06-19,0.05,0
"10330","HUM","Shallow",2018-07-17,0.05,0
"10331","HUM","Shallow",2018-08-14,0.05,0
"10332","HUM","Shallow",2018-09-18,0.05,0
"10333","HUM","Shallow",2018-10-10,0.05,0
"10334","HUM","Shallow",2018-11-21,0.05,0
"10335","HUM","Shallow",2018-12-18,0.05,0
"10348","LAT","Shallow",2018-01-17,0.05,0
"10349","LAT","Shallow",2018-02-21,0.05,0
"10350","LAT","Shallow",2018-03-20,0.05,0
"10351","LAT","Shallow",2018-04-18,0.05,0
"10352","LAT","Shallow",2018-05-23,0.05,0
"10353","LAT","Shallow",2018-06-20,0.05,0
"10354","LAT","Shallow",2018-07-31,0.05,0
"10355","LAT","Shallow",2018-08-15,0.05,0
"10356","LAT","Shallow",2018-09-19,0.05,0
"10357","LAT","Shallow",2018-10-17,0.05,0
"10358","LAT","Shallow",2018-11-20,0.05,0
"10359","LAT","Shallow",2018-12-19,0.05,0
"10365","MLR","Shallow",2015-01-16,0.11,-0.02
"10366","MLR","Shallow",2015-02-20,0.19,0.08
"10367","MLR","Shallow",2018-03-22,0.13,-0.06
"10368","MLR","Shallow",2018-04-17,0.15,0.02
"10369","MLR","Shallow",2018-05-24,0.18,0.03
"10370","MLR","Shallow",2018-06-19,0.21,0.03
"10371","MLR","Shallow",2018-07-17,0.19,-0.02
"10372","MLR","Shallow",2018-08-14,0.16,-0.03
"10373","MLR","Shallow",2018-09-18,0.16,0
"10374","MLR","Shallow",2018-10-16,0.18,0.02
"10375","MLR","Shallow",2018-11-21,0.12,-0.06
"10376","MLR","Shallow",2018-12-18,4.11,3.99
"10389","RAI","Shallow",2018-01-16,0.12,-0.06
"10390","RAI","Shallow",2018-02-20,0.17,0.05
"10391","RAI","Shallow",2018-03-22,0.14,-0.03
"10392","RAI","Shallow",2018-04-17,0.15,0.00999999999999998
"10393","RAI","Shallow",2018-05-24,0.14,-0.00999999999999998
"10394","RAI","Shallow",2018-06-19,0.17,0.03
"10395","RAI","Shallow",2018-07-17,0.17,0
"10396","RAI","Shallow",2018-08-14,0.15,-0.02
"10397","RAI","Shallow",2018-09-18,0.15,0
"10398","RAI","Shallow",2018-10-16,0.16,0.01
"10399","RAI","Shallow",2018-11-21,0.12,-0.04
"10400","RAI","Shallow",2018-12-18,0.13,0.01
"10413","TAC","Shallow",2018-01-16,0.05,0
"10414","TAC","Shallow",2018-02-20,0.05,0
"10415","TAC","Shallow",2018-02-22,0.05,0
"10416","TAC","Shallow",2018-04-17,0.05,0
"10417","TAC","Shallow",2018-05-28,0.05,0
"10419","TAC","Shallow",2018-07-17,0.05,0
"10420","TAC","Shallow",2018-08-14,0.05,0
"10421","TAC","Shallow",2018-09-18,0.05,0
"10422","TAC","Shallow",2018-10-16,0.05,0
"10423","TAC","Shallow",2018-11-21,0.05,0
"10424","TAC","Shallow",2018-12-18,0.05,0
"10437","TAS","Shallow",2018-01-18,0.1,-0.01
"10438","TAS","Shallow",2018-02-22,0.11,0.01
"10439","TAS","Shallow",2018-03-21,0.13,0.02
"10440","TAS","Shallow",2018-04-19,0.15,0.02
"10441","TAS","Shallow",2018-05-25,0.16,0.01
"10442","TAS","Shallow",2018-06-21,0.16,0
"10443","TAS","Shallow",2018-07-19,0.16,0
"10444","TAS","Shallow",2018-06-16,0.15,-0.01
"10445","TAS","Shallow",2018-09-20,0.14,-0.00999999999999998
"10446","TAS","Shallow",2018-10-18,0.12,-0.02
"10447","TAS","Shallow",2018-11-22,0.11,-0.01
"10448","TAS","Shallow",2018-12-20,0.2,0.09
"10461","TMH","Shallow",2018-01-18,0.11,0
"10462","TMH","Shallow",2018-02-22,0.12,0.01
"10463","TMH","Shallow",2018-03-21,0.13,0.01
"10464","TMH","Shallow",2018-01-19,0.15,0.02
"10465","TMH","Shallow",2018-05-25,0.16,0.01
"10466","TMH","Shallow",2018-06-21,0.16,0
"10467","TMH","Shallow",2018-07-19,0.16,0
"10468","TMH","Shallow",2018-08-16,0.15,-0.01
"10469","TMH","Shallow",2018-09-20,0.14,-0.00999999999999998
"10470","TMH","Shallow",2018-10-18,0.11,-0.03
"10471","TMH","Shallow",2018-11-22,0.1,-0.01
"10472","TMH","Shallow",2018-12-20,0.2,0.1
"10485","TMR","Shallow",2018-01-17,0.05,-0.13
"10486","TMR","Shallow",2018-02-21,0.3,0.25
"10487","TMR","Shallow",2018-03-20,0.23,-0.07
"10488","TMR","Shallow",2018-04-18,0.25,0.02
"10489","TMR","Shallow",2018-05-21,0.16,-0.09
"10490","TMR","Shallow",2018-06-20,0.2,0.04
"10491","TMR","Shallow",2018-07-18,0.05,-0.15
"10492","TMR","Shallow",2018-08-15,0.05,0
"10493","TMR","Shallow",2018-09-19,0.05,0
"10494","TMR","Shallow",2018-10-17,0.05,0
"10495","TMR","Shallow",2018-11-20,0.05,0
"10496","TMR","Shallow",2018-12-19,0.15,0.1
"10509","M2","Shallow",2018-01-24,0.74,-0.33
"10510","M2","Shallow",2018-02-27,1.61,0.87
"10511","M2","Shallow",2018-03-27,1.63,0.0199999999999998
"10512","M2","Shallow",2018-04-24,1.64,0.01
"10513","M2","Shallow",2018-05-29,1.49,-0.15
"10514","M2","Shallow",2018-06-26,0.83,-0.66
"10515","M2","Shallow",2018-07-24,0.93,0.1
"10516","M2","Shallow",2018-08-21,0.83,-0.1
"10517","M2","Shallow",2018-09-13,0.69,-0.14
"10518","M2","Shallow",2018-10-23,0.61,-0.08
"10519","M2","Shallow",2018-11-26,0.56,-0.0499999999999999
"10520","M2","Shallow",2018-12-13,0.72,0.16
"10533","M5","Shallow",2018-01-24,0.51,-0.44
"10534","M5","Shallow",2018-02-27,1.39,0.88
"10535","M5","Shallow",2018-03-27,1.47,0.0800000000000001
"10536","M5","Shallow",2018-04-24,0.65,-0.82
"10537","M5","Shallow",2018-05-29,1.46,0.81
"10538","M5","Shallow",2018-06-26,0.41,-1.05
"10539","M5","Shallow",2018-07-24,0.65,0.24
"10540","M5","Shallow",2018-08-21,0.64,-0.01
"10541","M5","Shallow",2018-09-13,0.38,-0.26
"10542","M5","Shallow",2018-10-23,0.42,0.04
"10543","M5","Shallow",2018-11-26,0.57,0.15
"10544","M5","Shallow",2018-12-13,0.85,0.28
"10557","M12","Shallow",2018-01-24,0.43,-0.45
"10558","M12","Shallow",2018-02-27,1.42,0.99
"10559","M12","Shallow",2018-03-27,1.29,-0.13
"10560","M12","Shallow",2018-04-24,1.31,0.02
"10561","M12","Shallow",2018-05-29,1.34,0.03
"10562","M12","Shallow",2018-06-26,0.37,-0.97
"10563","M12","Shallow",2018-07-24,0.84,0.47
"10564","M12","Shallow",2018-08-21,0.48,-0.36
"10565","M12","Shallow",2018-09-13,0.43,-0.05
"10566","M12","Shallow",2018-10-23,0.34,-0.09
"10567","M12","Shallow",2018-11-26,0.4,0.06
"10568","M12","Shallow",2018-12-13,0.58,0.18
"10581","RAP","Shallow",2018-01-24,0.72,-0.28
"10582","RAP","Shallow",2018-02-27,1.5,0.78
"10583","RAP","Shallow",2018-03-27,1.61,0.11
"10584","RAP","Shallow",2018-04-24,1.5,-0.11
"10585","RAP","Shallow",2018-05-29,1.52,0.02
"10586","RAP","Shallow",2018-06-26,0.69,-0.83
"10587","RAP","Shallow",2018-07-24,0.89,0.2
"10588","RAP","Shallow",2018-08-21,0.69,-0.2
"10589","RAP","Shallow",2018-09-13,0.5,-0.19
"10590","RAP","Shallow",2018-10-23,0.54,0.04
"10591","RAP","Shallow",2018-11-26,0.46,-0.08
"10592","RAP","Shallow",2018-12-11,0.64,0.18
"10593","RCO","Shallow",2018-01-24,0.69,-0.0700000000000001
"10594","RCO","Shallow",2018-02-27,1.55,0.86
"10595","RCO","Shallow",2018-03-27,1.52,-0.03
"10596","RCO","Shallow",2018-04-24,1.64,0.12
"10597","RCO","Shallow",2018-05-29,1.29,-0.35
"10598","RCO","Shallow",2018-06-26,0.83,-0.46
"10599","RCO","Shallow",2018-07-24,0.84,0.01
"10600","RCO","Shallow",2018-08-21,0.81,-0.0299999999999999
"10601","RCO","Shallow",2018-09-13,0.6,-0.21
"10602","RCO","Shallow",2018-10-21,0.6,0
"10603","RCO","Shallow",2018-11-26,0.84,0.24
"10604","RCO","Shallow",2018-12-13,0.64,-0.2
"10617","CAN","Shallow",2018-01-16,0.05,0
"10618","CAN","Shallow",2018-02-05,0.05,0
"10619","CAN","Shallow",2018-03-14,0.05,0
"10620","CAN","Shallow",2018-04-16,0.05,0
"10621","CAN","Shallow",2018-05-09,0.05,0
"10622","CAN","Shallow",2018-06-06,0.05,0
"10623","CAN","Shallow",2018-07-12,0.05,0
"10624","CAN","Shallow",2018-08-07,0.05,0
"10625","CAN","Shallow",2018-09-10,0.05,0
"10626","CAN","Shallow",2018-10-10,0.05,0
"10627","CAN","Shallow",2018-11-07,0.05,0
"10628","CAN","Shallow",2018-12-04,0.05,0
"10629","CDL","Shallow",2018-01-03,0.05,0
"10630","CDL","Shallow",2018-02-07,0.05,0
"10631","CDL","Shallow",2018-03-06,0.1,0.05
"10632","CDL","Shallow",2018-04-04,0.05,-0.05
"10633","CDL","Shallow",7018-05-08,0.05,0
"10634","CDL","Shallow",2018-06-07,0.05,0
"10635","CDL","Shallow",2018-07-05,0.05,0
"10636","CDL","Shallow",2018-08-07,0.05,0
"10637","CDL","Shallow",2018-09-05,0.05,0
"10638","CDL","Shallow",2018-10-03,0.05,0
"10639","CDL","Shallow",2018-11-17,0.05,0
"10640","CDL","Shallow",2018-12-05,0.05,0
"10641","CHI","Shallow",2018-01-05,0.05,0
"10642","CHI","Shallow",2018-02-05,0.05,0
"10643","CHI","Shallow",2018-03-07,0.05,0
"10644","CHI","Shallow",2018-04-06,0.05,0
"10645","CHI","Shallow",2018-05-09,0.05,0
"10646","CHI","Shallow",2018-06-06,0.05,0
"10647","CHI","Shallow",2018-07-03,0.05,0
"10648","CHI","Shallow",2018-08-02,0.05,0
"10649","CHI","Shallow",2018-09-10,0.05,0
"10650","CHI","Shallow",2018-10-02,0.05,0
"10651","CHI","Shallow",2018-11-12,0.05,0
"10652","CHI","Shallow",2018-12-04,0.05,0
"10653","CNT","Shallow",2018-01-17,0.05,0
"10654","CNT","Shallow",2018-02-06,0.05,0
"10655","CNT","Shallow",2018-03-15,0.1,0.05
"10656","CNT","Shallow",2018-04-11,0.1,0
"10657","CNT","Shallow",2018-05-10,0.05,-0.05
"10658","CNT","Shallow",2018-06-13,0.05,0
"10659","CNT","Shallow",2018-07-17,0.05,0
"10660","CNT","Shallow",2018-08-08,0.05,0
"10661","CNT","Shallow",2018-09-11,0.05,0
"10662","CNT","Shallow",2018-10-11,0.05,0
"10663","CNT","Shallow",2018-11-08,0.05,0
"10664","CNT","Shallow",2018-12-05,0.05,0
"10665","PEL","Shallow",2018-01-17,0.05,0
"10666","PEL","Shallow",2018-02-06,0.05,0
"10667","PEL","Shallow",2018-03-15,0.1,0.05
"10668","PEL","Shallow",2018-04-11,0.05,-0.05
"10669","PEL","Shallow",2018-05-10,0.05,0
"10670","PEL","Shallow",2018-06-13,0.05,0
"10671","PEL","Shallow",2018-07-17,0.05,0
"10672","PEL","Shallow",2018-08-08,0.05,0
"10673","PEL","Shallow",2018-09-11,0.05,0
"10674","PEL","Shallow",2018-10-11,0.05,0
"10675","PEL","Shallow",2018-11-08,0.05,0
"10676","PEL","Shallow",2018-12-05,0.05,0
"10677","IGU","Shallow",2018-01-17,0.05,0
"10678","IGU","Shallow",2018-02-06,0.05,0
"10679","IGU","Shallow",2018-03-15,0.05,0
"10680","IGU","Shallow",2018-04-11,0.05,0
"10681","IGU","Shallow",2018-05-10,0.05,0
"10682","IGU","Shallow",2018-06-13,0.05,0
"10683","IGU","Shallow",2018-07-17,0.05,0
"10684","IGU","Shallow",2018-08-08,0.05,0
"10685","IGU","Shallow",2018-09-11,0.05,0
"10686","IGU","Shallow",2018-10-11,0.05,0
"10687","IGU","Shallow",2018-11-08,0.05,0
"10688","IGU","Shallow",2018-12-05,0.05,0
"10689","CHR","Shallow",2018-01-16,0.05,0
"10690","CHR","Shallow",2018-02-05,0.05,0
"10691","CHR","Shallow",2018-03-14,0.05,0
"10692","CHR","Shallow",2018-04-16,0.05,0
"10693","CHR","Shallow",2018-05-09,0.05,0
"10694","CHR","Shallow",2018-06-06,0.05,0
"10695","CHR","Shallow",2018-07-12,0.05,0
"10696","CHR","Shallow",2018-08-07,0.05,0
"10697","CHR","Shallow",2018-09-10,0.05,0
"10698","CHR","Shallow",2018-10-10,0.05,0
"10699","CHR","Shallow",2018-11-07,0.05,0
"10700","CHR","Shallow",2018-12-04,0.05,0
"10701","TM1","Shallow",2018-01-10,0.05,0
"10702","TM1","Shallow",2018-02-06,0.05,0
"10703","TM1","Shallow",2018-03-13,0.05,0
"10704","TM1","Shallow",2018-04-10,0.05,0
"10705","TM1","Shallow",2018-05-15,0.05,0
"10706","TM1","Shallow",7018-06-12,0.05,0
"10707","TM1","Shallow",2018-07-10,0.05,0
"10708","TM1","Shallow",2018-08-07,0.05,0
"10709","TM1","Shallow",2018-09-11,0.05,0
"10710","TM1","Shallow",2018-10-09,0.05,0
"10711","TM1","Shallow",2018-11-13,0.05,0
"10712","TM1","Shallow",2018-12-12,0.05,0
"10713","TM2","Shallow",2018-01-10,0.05,0
"10714","TM2","Shallow",2018-02-06,0.05,0
"10715","TM2","Shallow",2018-03-13,0.05,0
"10716","TM2","Shallow",2018-04-10,0.05,0
"10717","TM2","Shallow",2018-05-15,0.05,0
"10718","TM2","Shallow",2018-06-12,0.05,0
"10719","TM2","Shallow",2018-07-10,0.05,0
"10720","TM2","Shallow",2018-08-07,0.05,0
"10721","TM2","Shallow",2018-09-11,0.05,0
"10722","TM2","Shallow",2018-10-09,0.05,0
"10723","TM2","Shallow",2018-11-13,0.05,0
"10724","TM2","Shallow",2018-12-11,0.05,0
"10725","TM3","Shallow",2018-01-10,0.05,0
"10726","TM3","Shallow",2018-02-06,0.05,0
"10727","TM3","Shallow",2018-03-13,0.05,0
"10728","TM3","Shallow",2018-04-10,0.05,0
"10729","TM3","Shallow",2018-05-15,0.05,0
"10730","TM3","Shallow",2018-06-12,0.05,0
"10731","TM3","Shallow",2018-07-10,0.05,0
"10732","TM3","Shallow",2018-08-07,0.05,0
"10733","TM3","Shallow",2018-09-11,0.05,0
"10734","TM3","Shallow",2018-10-09,0.05,0
"10735","TM3","Shallow",2018-11-13,0.05,0
"10736","TM3","Shallow",2018-12-11,0.05,0
"10737","TM4","Shallow",2018-01-10,0.05,0
"10738","TM4","Shallow",2018-02-06,0.05,0
"10739","TM4","Shallow",2018-03-13,0.05,0
"10740","TM4","Shallow",2018-04-10,0.05,0
"10741","TM4","Shallow",2018-05-15,0.05,0
"10742","TM4","Shallow",2018-06-12,0.05,0
"10743","TM4","Shallow",2018-07-10,0.05,0
"10744","TM4","Shallow",2018-08-07,0.05,0
"10745","TM4","Shallow",2018-09-11,0.05,0
"10746","TM4","Shallow",2018-10-09,0.05,0
"10747","TM4","Shallow",2018-11-13,0.05,0
"10748","TM4","Shallow",2018-12-17,0.05,0
"10749","CH9","Shallow",2018-05-15,0.14,0
"10750","CH9","Shallow",7018-06-12,0.1,-0.04
"10751","CH9","Shallow",2018-07-10,0.13,0.03
"10752","CH9","Shallow",2018-08-07,0.05,-0.08
"10753","CH9","Shallow",7018-10-09,0.13,0.08
"10754","CH9","Shallow",2018-11-13,0.12,-0.01
"10755","CH9","Shallow",2018-12-11,0.11,-0.01
"10756","CQA","Shallow",2018-01-16,0.05,0
"10757","CQA","Shallow",2018-02-05,0.05,0
"10758","CQA","Shallow",2018-03-14,0.05,0
"10759","CQA","Shallow",2018-04-12,0.05,0
"10760","CQA","Shallow",2018-05-08,0.05,0
"10761","CQA","Shallow",2018-06-07,0.05,0
"10762","CQA","Shallow",2018-07-11,0.05,0
"10763","CQA","Shallow",2018-08-06,0.05,0
"10764","CQA","Shallow",2018-09-10,0.05,0
"10765","CQA","Shallow",2018-10-09,0.05,0
